"id_cliente";"n_polizas_tomador_ahorro";"n_polizas_tomador_autos";"n_polizas_tomador_jubilacion";"n_polizas_tomador_jubilacion_golf";"n_polizas_tomador_no_vida";"n_polizas_tomador_rc";"n_polizas_tomador_rentas";"n_polizas_tomador_riesgo_tomador";"n_polizas_tomador_vida_riesgo";"n_polizas_tomador_vida_riesgo_pm";"n_polizas_tomador_no_vida"
14425;0;0;0;0;1;0;0;0;0;0;1
14426;1;0;0;0;0;0;0;0;0;1;0
14427;0;0;0;0;1;0;0;0;0;0;1
14428;0;0;1;0;1;0;0;0;0;0;1
14429;0;0;0;0;1;0;0;0;0;0;1
14430;2;0;0;0;1;0;0;0;0;0;1
14431;3;0;0;0;0;0;0;0;0;0;0
14432;0;0;0;0;1;0;0;0;0;0;1
14433;1;0;0;0;0;0;0;0;0;1;0
14434;1;0;1;0;0;0;0;0;0;0;0
14435;2;0;0;0;0;0;0;0;0;0;0
14436;1;0;0;0;0;0;0;0;0;1;0
14437;0;0;0;0;1;0;0;0;0;0;1
14438;0;0;0;0;1;0;0;0;0;0;1
14439;0;0;0;0;1;0;0;0;0;0;1
14440;2;0;0;0;2;0;0;0;0;0;2
14441;0;0;0;0;1;0;0;0;0;0;1
14442;0;0;1;0;0;0;0;0;0;0;0
14443;0;0;0;0;0;0;0;0;0;0;0
14444;2;0;0;0;0;0;0;0;0;0;0
14445;0;0;0;0;1;0;0;0;0;0;1
14446;0;1;0;0;0;0;0;0;0;0;0
14447;1;0;0;0;1;0;0;0;0;0;1
14448;0;0;0;0;1;0;0;0;0;0;1
14449;3;0;0;0;0;0;0;0;0;0;0
14450;0;0;0;0;1;0;0;0;0;0;1
14451;4;0;0;0;0;0;0;0;0;0;0
14452;0;0;0;0;0;0;0;0;0;0;0
14453;0;0;0;0;1;0;0;0;0;0;1
14454;1;0;1;0;0;0;0;0;0;0;0
14455;2;0;0;0;0;0;0;0;0;0;0
14456;3;0;0;0;2;0;0;0;0;0;2
14457;1;0;0;0;0;0;0;0;0;1;0
14458;3;0;1;0;1;0;0;1;0;1;1
14459;2;0;0;0;0;0;0;0;0;0;0
14460;0;0;0;0;4;0;0;0;0;0;4
14461;0;0;0;0;2;0;0;0;0;0;2
14462;3;0;0;0;2;0;0;0;0;0;2
14463;1;0;0;0;1;0;0;0;0;0;1
14464;2;0;0;0;2;0;0;0;0;0;2
14465;0;0;0;0;1;0;0;0;0;0;1
14466;3;0;0;0;1;0;0;0;0;0;1
14467;1;0;0;0;1;0;0;0;0;1;1
14468;0;0;0;0;2;0;0;0;0;0;2
14469;0;0;0;0;0;0;0;0;0;0;0
14470;3;0;1;0;2;0;0;0;0;0;2
14471;0;0;0;0;1;0;1;0;0;0;1
14472;0;0;0;0;1;0;0;0;0;0;1
14473;0;0;0;0;0;0;0;0;0;0;0
14474;0;0;0;0;1;0;0;0;0;0;1
14475;0;1;0;0;0;0;0;0;0;0;0
14476;0;0;1;0;0;0;0;0;0;0;0
14477;0;0;0;0;0;0;0;0;0;0;0
14478;3;0;0;0;0;0;0;0;0;0;0
14479;0;3;0;0;0;0;0;0;0;0;0
14480;0;0;0;0;2;0;0;0;0;0;2
14481;5;0;0;0;0;0;0;0;0;0;0
14482;0;0;0;0;0;0;0;0;0;1;0
14483;1;0;0;0;1;0;0;0;0;0;1
14484;2;0;0;0;0;0;0;0;0;1;0
14485;2;0;0;0;0;0;0;0;0;1;0
14486;1;0;0;0;0;0;0;0;0;0;0
14487;3;0;0;0;2;0;0;0;0;0;2
14488;3;0;0;0;1;0;0;0;0;0;1
14489;0;0;0;0;1;0;0;0;0;0;1
14490;3;0;0;0;0;0;0;0;0;0;0
14491;0;0;0;0;1;0;0;0;0;0;1
14492;0;0;0;0;0;0;0;0;0;0;0
14493;1;0;0;0;0;0;0;0;0;0;0
14494;4;0;0;0;0;0;0;0;0;0;0
14495;0;0;0;0;0;0;0;0;0;0;0
14496;1;0;0;0;2;0;0;0;0;0;2
14497;1;0;0;0;0;0;0;0;0;0;0
14498;0;3;0;0;0;0;0;0;0;0;0
14499;3;0;0;0;0;0;0;0;0;0;0
14500;4;0;1;0;0;0;2;0;0;1;0
14501;8;0;0;0;0;0;0;0;0;0;0
14502;3;0;0;0;0;0;0;0;0;0;0
14503;0;1;0;0;0;0;0;0;0;0;0
14504;3;0;0;1;0;0;0;0;0;0;0
14505;0;0;0;0;1;0;0;0;0;0;1
14506;2;0;0;0;0;0;0;0;0;0;0
14507;3;0;0;0;0;0;0;0;0;0;0
14508;4;0;1;0;0;0;0;0;0;1;0
14509;1;0;0;0;0;0;0;0;0;0;0
14510;0;0;0;0;1;0;0;0;0;0;1
14511;1;0;0;0;1;0;0;0;0;0;1
14512;0;0;0;0;1;0;0;0;0;0;1
14513;2;0;0;0;0;0;0;0;0;0;0
14514;1;0;0;1;2;0;0;0;0;0;2
14515;0;1;0;0;0;0;0;0;0;0;0
14516;1;0;0;0;1;0;0;0;0;0;1
14517;1;0;0;0;0;0;0;0;0;0;0
14518;1;0;0;0;2;0;0;0;0;0;2
14519;2;0;0;0;0;0;0;0;0;0;0
14520;0;0;0;0;1;0;0;0;0;0;1
14521;0;0;0;0;0;0;0;0;0;0;0
14522;1;0;0;0;0;0;0;0;0;0;0
14523;0;0;0;0;0;0;0;0;0;0;0
14524;1;0;0;0;0;0;0;0;0;0;0
14525;1;0;0;0;0;0;0;0;0;1;0
14526;0;2;0;0;0;0;0;0;0;0;0
14527;2;0;0;0;0;0;0;0;0;0;0
14528;1;0;0;0;1;0;0;0;0;0;1
14529;0;0;0;0;1;0;0;0;0;0;1
14530;0;0;0;0;1;0;0;0;0;0;1
14531;3;0;0;0;0;1;0;0;0;2;0
14532;0;0;1;0;1;0;0;0;0;1;1
14533;0;3;0;0;0;0;0;0;0;0;0
14534;0;0;0;0;1;0;0;0;0;0;1
14535;1;0;0;0;1;0;0;0;0;0;1
14536;0;0;0;0;0;0;0;0;0;1;0
14537;0;0;0;0;1;0;0;0;0;0;1
14538;1;0;0;0;0;0;0;0;0;0;0
14539;0;0;0;0;2;0;0;0;0;0;2
14540;0;0;0;0;1;0;0;0;0;0;1
14541;3;0;2;1;1;0;1;0;0;0;1
14542;1;0;0;0;0;0;0;0;0;0;0
14543;0;0;0;1;0;0;0;0;0;0;0
14544;0;0;0;0;1;0;0;0;0;0;1
14545;1;0;0;0;0;0;0;0;0;0;0
14546;0;1;0;0;0;0;0;0;0;0;0
14547;0;0;0;0;2;0;0;0;0;0;2
14548;0;0;0;0;1;0;0;0;0;0;1
14549;4;0;0;0;1;0;0;0;0;0;1
14550;1;0;0;0;0;0;0;0;0;1;0
14551;0;0;0;0;2;0;0;0;0;0;2
14552;0;0;0;0;1;0;0;0;0;0;1
14553;5;0;0;0;1;0;0;0;0;1;1
14554;0;2;0;0;0;0;0;0;0;0;0
14555;0;0;0;0;1;0;0;0;0;0;1
14556;0;0;0;0;0;0;0;0;0;0;0
14557;0;0;0;0;0;0;0;0;0;0;0
14558;1;0;0;0;0;0;0;0;0;0;0
14559;0;0;0;0;1;0;0;0;0;0;1
14560;1;0;0;0;0;0;0;0;0;0;0
14561;2;0;0;0;0;0;0;0;0;1;0
14562;3;0;0;0;0;0;0;0;0;0;0
14563;1;0;0;0;0;0;0;0;0;0;0
14564;0;0;0;0;1;0;0;0;0;0;1
14565;0;0;0;0;1;0;0;0;0;0;1
14566;0;0;0;0;0;0;0;0;0;0;0
14567;2;0;0;0;0;0;0;0;0;0;0
14568;0;0;0;0;1;0;0;0;0;0;1
14569;2;0;0;0;0;0;0;0;0;0;0
14570;2;0;2;2;1;0;0;0;0;0;1
14571;2;0;0;1;0;0;0;0;0;0;0
14572;2;0;0;0;1;0;0;0;0;0;1
14573;1;0;0;0;0;0;0;0;0;0;0
14574;3;0;0;0;3;0;0;0;0;0;3
14575;4;0;0;0;0;0;0;0;0;0;0
14576;0;0;0;0;1;0;0;0;0;0;1
14577;3;0;0;0;0;0;0;0;0;0;0
14578;0;0;0;2;0;0;0;0;0;0;0
14579;0;0;0;0;1;0;0;0;0;0;1
14580;1;0;0;0;0;0;0;0;0;0;0
14581;3;0;0;0;0;0;0;0;0;0;0
14582;1;0;0;0;0;0;0;0;0;0;0
14583;2;0;0;0;0;0;0;0;0;1;0
14584;2;0;0;0;2;0;0;0;0;0;2
14585;1;0;0;0;0;0;0;0;0;0;0
14586;1;0;0;0;0;0;0;0;0;0;0
14587;0;1;0;0;0;0;0;0;0;0;0
14588;0;0;0;0;0;0;0;0;0;0;0
14589;1;0;0;0;1;0;0;0;0;0;1
14590;5;0;0;0;0;0;0;0;0;0;0
14591;6;0;1;0;0;0;1;2;0;0;0
14592;3;0;0;0;0;0;0;0;0;0;0
14593;0;0;0;0;2;0;0;0;0;0;2
14594;0;3;0;0;0;0;0;0;0;0;0
14595;3;0;0;0;1;0;0;0;0;0;1
14596;0;0;0;0;2;0;0;0;0;0;2
14597;3;0;0;0;0;0;0;0;0;0;0
14598;0;0;0;0;1;0;0;0;0;0;1
14599;0;0;0;1;0;0;0;0;0;0;0
14600;0;0;0;0;1;0;0;0;0;0;1
14601;0;0;0;0;1;0;0;0;0;0;1
14602;2;0;0;0;0;0;0;0;0;0;0
14603;0;0;0;0;1;0;0;0;0;1;1
14604;3;0;0;0;3;0;0;0;0;0;3
14605;1;0;0;0;1;0;0;2;0;0;1
14606;0;0;0;2;1;0;0;0;0;0;1
14607;1;0;1;0;1;0;0;0;0;0;1
14608;0;0;0;0;1;0;0;0;0;0;1
14609;4;0;0;0;1;0;0;0;0;0;1
14610;3;0;0;0;0;0;0;0;0;0;0
14611;0;0;0;0;2;0;0;0;0;0;2
14612;2;0;0;0;0;0;0;0;0;0;0
14613;0;1;0;0;0;0;0;0;0;0;0
14614;1;0;0;0;1;0;0;0;0;0;1
14615;0;0;0;0;1;0;0;0;0;0;1
14616;1;0;0;0;0;0;0;0;0;0;0
14617;2;0;0;0;0;0;0;0;0;0;0
14618;4;0;0;0;0;0;0;0;0;0;0
14619;0;1;0;0;0;0;0;0;0;0;0
14620;0;3;0;0;0;0;0;0;0;0;0
14621;2;0;0;0;1;0;0;0;0;0;1
14622;0;0;0;0;1;0;0;0;0;0;1
14623;0;0;0;0;1;0;0;0;0;0;1
14624;3;0;0;0;0;0;0;0;0;0;0
14625;1;0;0;0;0;0;0;0;0;0;0
14626;1;0;0;0;1;0;0;0;0;0;1
14627;0;0;0;0;1;0;0;0;0;0;1
14628;0;0;0;0;1;0;0;0;0;0;1
14629;0;0;0;0;1;0;0;0;0;0;1
14630;4;0;0;0;3;0;0;0;0;0;3
14631;0;0;0;0;1;0;0;0;0;0;1
14632;0;1;0;0;0;0;0;0;0;0;0
14633;2;0;0;0;0;0;0;0;0;0;0
14634;1;0;0;0;0;0;0;0;0;0;0
14635;1;0;0;0;1;0;0;0;0;1;1
14636;0;0;0;0;2;0;0;0;0;0;2
14637;6;0;0;0;0;0;0;1;0;0;0
14638;3;0;0;0;0;0;0;0;0;0;0
14639;0;0;0;0;0;0;0;0;0;0;0
14640;0;0;1;0;0;0;0;0;0;0;0
14641;3;0;0;0;0;0;0;0;0;0;0
14642;1;0;0;0;0;0;0;0;0;0;0
14643;0;3;0;0;1;0;0;0;0;0;1
14644;5;0;0;0;0;0;1;0;0;0;0
14645;0;0;0;1;1;0;0;0;0;1;1
14646;0;1;0;0;0;0;0;0;0;0;0
14647;1;0;0;0;1;0;0;0;0;0;1
14648;0;0;0;0;1;0;0;0;0;0;1
14649;0;0;0;0;1;0;0;0;0;0;1
14650;1;0;0;0;0;0;0;0;0;0;0
14651;5;0;0;0;0;0;2;0;0;0;0
14652;0;0;0;0;1;0;0;0;0;0;1
14653;1;0;0;0;1;0;0;1;0;1;1
14654;0;0;0;0;1;0;0;0;0;0;1
14655;1;0;0;0;0;0;0;0;0;0;0
14656;3;0;0;1;1;0;0;0;0;1;1
14657;0;0;0;0;1;0;0;0;0;0;1
14658;1;0;0;0;0;0;0;0;0;0;0
14659;0;0;0;0;0;0;0;1;0;0;0
14660;4;0;0;1;1;0;0;0;0;0;1
14661;0;0;0;0;1;0;0;0;0;0;1
14662;2;0;0;0;0;0;0;0;0;0;0
14663;5;0;0;0;0;0;0;0;0;0;0
14664;0;0;0;0;0;0;0;0;0;0;0
14665;3;0;0;0;0;0;0;0;0;0;0
14666;0;1;0;0;0;0;0;0;0;0;0
14667;3;0;0;0;0;0;0;0;0;0;0
14668;0;0;0;0;1;0;0;0;0;0;1
14669;5;0;0;0;1;0;0;0;0;0;1
14670;4;0;0;0;0;0;0;0;0;0;0
14671;1;0;0;0;2;0;0;0;0;0;2
14672;4;0;0;0;0;0;0;0;0;2;0
14673;0;0;0;0;0;0;0;0;0;0;0
14674;3;0;0;0;0;0;0;0;0;1;0
14675;12;0;1;0;1;0;1;0;0;0;1
14676;2;0;0;0;0;0;0;0;0;0;0
14677;6;0;0;0;0;0;1;0;0;1;0
14678;1;0;0;0;0;0;0;0;0;0;0
14679;0;0;0;0;1;0;0;0;0;0;1
14680;2;0;1;0;0;0;1;0;0;0;0
14681;0;1;0;0;0;0;0;0;0;0;0
14682;4;0;0;0;1;0;0;0;0;0;1
14683;0;0;0;0;1;0;0;0;0;0;1
14684;3;0;0;0;1;0;0;0;0;1;1
14685;0;5;0;0;0;0;0;0;0;0;0
14686;0;0;2;0;0;0;0;0;0;0;0
14687;1;0;0;0;0;0;0;0;0;0;0
14688;0;0;0;0;1;0;0;0;0;0;1
14689;0;0;2;0;0;0;0;0;0;0;0
14690;0;0;0;0;1;0;0;0;0;0;1
14691;0;0;0;0;1;0;0;0;0;0;1
14692;0;0;0;0;2;0;0;0;0;0;2
14693;0;0;0;0;1;0;0;0;0;0;1
14694;0;3;0;0;0;0;0;0;0;0;0
14695;0;0;0;0;1;0;0;0;0;0;1
14696;0;0;0;0;1;0;0;0;0;0;1
14697;3;0;1;0;0;0;0;0;0;0;0
14698;0;0;0;0;1;0;0;0;0;0;1
14699;6;0;0;0;1;0;0;0;0;0;1
14700;0;0;0;0;1;0;0;0;0;0;1
14701;0;0;0;0;0;0;0;0;0;0;0
14702;3;0;0;0;0;0;1;0;0;1;0
14703;1;0;1;0;1;0;0;0;0;4;1
14704;1;0;0;0;1;0;0;0;0;0;1
14705;0;0;0;0;1;0;0;0;0;0;1
14706;0;0;0;1;0;0;0;0;0;0;0
14707;0;1;0;0;0;0;0;0;0;0;0
14708;0;2;0;0;0;0;0;0;0;0;0
14709;1;0;0;0;0;0;0;0;0;0;0
14710;2;0;0;0;0;0;0;0;0;0;0
14711;1;0;0;0;0;0;0;1;0;0;0
14712;5;0;0;0;0;0;0;0;0;0;0
14713;1;0;0;0;0;0;0;0;0;0;0
14714;1;0;0;0;0;0;0;0;0;0;0
14715;0;4;0;0;0;0;0;0;0;0;0
14716;0;4;0;0;0;0;0;0;0;0;0
14717;0;0;0;0;1;0;0;0;0;0;1
14718;0;0;0;0;1;0;0;0;0;0;1
14719;8;0;0;0;0;0;0;1;0;0;0
14720;3;0;0;0;1;0;0;0;0;0;1
14721;0;0;0;0;1;0;0;0;0;0;1
14722;0;0;0;0;1;0;0;0;0;0;1
14723;1;0;0;0;0;0;0;0;0;1;0
14724;0;0;0;0;1;0;0;0;0;0;1
14725;4;0;1;1;0;0;0;0;0;1;0
14726;0;0;0;0;0;0;0;0;0;0;0
14727;0;1;0;0;0;0;0;0;0;0;0
14728;1;0;0;0;2;0;0;0;0;0;2
14729;10;0;1;0;2;0;1;0;0;0;2
14730;1;0;0;0;2;0;1;0;0;0;2
14731;0;0;0;0;1;0;0;0;0;0;1
14732;0;0;2;0;0;0;0;0;0;0;0
14733;3;0;0;0;0;0;0;0;0;0;0
14734;1;0;0;0;0;0;0;0;0;1;0
14735;0;0;0;0;2;0;0;0;0;0;2
14736;0;0;0;0;2;0;0;0;0;0;2
14737;1;0;0;0;0;0;0;0;0;0;0
14738;1;0;0;0;3;0;0;0;0;0;3
14739;0;0;0;0;1;0;0;0;0;0;1
14740;1;0;0;0;0;0;0;0;0;0;0
14741;0;0;0;0;1;0;0;0;0;0;1
14742;0;0;0;0;2;0;0;0;0;0;2
14743;1;0;0;0;0;0;0;0;0;0;0
14744;5;0;0;0;0;0;0;0;0;0;0
14745;0;0;0;0;1;0;0;0;0;0;1
14746;0;0;0;0;1;0;0;0;0;0;1
14747;3;0;0;0;0;0;0;0;0;0;0
14748;0;0;0;0;1;0;0;0;0;0;1
14749;1;0;0;0;1;0;0;0;0;0;1
14750;2;0;0;0;1;0;0;0;0;1;1
14751;0;0;0;0;1;0;0;0;0;0;1
14752;0;0;0;0;1;0;0;0;0;0;1
14753;1;0;0;0;0;0;0;0;0;0;0
14754;4;0;1;1;0;0;1;1;0;1;0
14755;0;0;0;0;1;0;0;0;0;0;1
14756;0;0;0;0;1;0;0;0;0;0;1
14757;0;0;0;0;1;0;0;0;0;0;1
14758;0;0;0;0;1;0;0;0;0;0;1
14759;0;0;0;0;1;0;0;0;0;0;1
14760;0;0;0;0;1;0;0;0;0;0;1
14761;3;0;0;0;0;0;0;0;0;0;0
14762;5;0;0;0;0;0;0;0;0;0;0
14763;1;0;0;0;1;0;0;0;0;1;1
14764;5;0;0;0;2;0;0;0;0;0;2
14765;1;0;0;0;0;0;0;0;0;0;0
14766;0;0;0;0;0;0;0;0;1;0;0
14767;4;0;0;0;1;0;0;0;0;0;1
14768;0;4;0;0;0;0;0;0;0;0;0
14769;1;0;0;0;2;0;0;0;0;0;2
14770;5;0;0;0;2;0;0;0;0;0;2
14771;0;0;0;0;1;0;0;0;0;0;1
14772;2;0;0;0;0;0;0;0;0;0;0
14773;3;0;0;0;0;0;0;0;0;0;0
14774;1;0;0;0;0;0;0;0;0;0;0
14775;0;0;0;0;1;0;0;0;0;0;1
14776;1;0;0;0;0;0;0;0;0;0;0
14777;0;1;0;0;0;0;0;0;0;0;0
14778;0;0;0;0;1;0;0;0;0;0;1
14779;0;0;0;0;0;0;0;0;0;0;0
14780;0;0;0;0;2;0;0;0;0;0;2
14781;0;0;1;0;0;0;0;0;0;0;0
14782;2;0;0;0;0;0;0;0;0;0;0
14783;0;0;0;0;1;0;0;0;0;0;1
14784;3;0;0;0;0;0;0;1;0;0;0
14785;0;0;0;0;2;0;0;0;0;0;2
14786;1;0;0;0;0;0;0;0;0;0;0
14787;0;3;0;0;0;0;0;0;0;0;0
14788;0;0;0;0;1;0;0;0;0;0;1
14789;0;0;0;0;0;0;0;0;0;0;0
14790;0;4;0;0;0;0;0;0;0;0;0
14791;0;0;0;0;1;0;0;0;0;0;1
14792;2;0;0;0;0;0;0;0;0;0;0
14793;0;0;0;0;1;0;0;0;0;0;1
14794;1;0;0;0;0;0;0;0;0;0;0
14795;1;0;0;0;1;0;0;1;0;0;1
14796;0;0;0;0;1;0;0;0;0;0;1
14797;1;0;0;0;2;0;0;0;0;0;2
14798;2;0;0;0;1;0;0;0;0;1;1
14799;0;0;0;0;1;0;0;0;0;0;1
14800;0;0;0;0;1;0;0;0;0;0;1
14801;1;0;0;0;0;0;0;0;0;0;0
14802;0;0;0;0;1;0;0;0;0;0;1
14803;1;0;0;0;1;0;0;0;0;0;1
14804;0;0;0;0;1;0;0;0;0;0;1
14805;2;0;0;0;0;0;0;0;0;0;0
14806;6;0;0;0;0;0;2;2;0;0;0
14807;0;0;0;0;1;0;0;0;0;0;1
14808;0;2;0;0;0;0;0;0;0;0;0
14809;0;0;0;0;0;0;0;0;0;0;0
14810;6;0;0;0;1;0;0;0;0;0;1
14811;3;0;0;0;0;0;0;0;0;0;0
14812;0;0;0;0;1;0;0;0;0;0;1
14813;1;0;0;0;0;0;0;0;0;0;0
14814;0;0;0;0;1;0;0;0;0;0;1
14815;0;0;0;0;1;0;0;0;0;0;1
14816;4;0;0;0;0;0;0;0;0;1;0
14817;2;0;0;0;0;0;0;0;0;0;0
14818;1;0;0;0;0;0;0;0;0;0;0
14819;0;0;0;0;1;0;0;0;0;0;1
14820;2;0;0;0;1;0;0;0;0;0;1
14821;0;0;0;0;1;0;0;0;0;0;1
14822;0;1;0;0;0;0;0;0;0;0;0
14823;0;0;0;0;2;0;0;0;0;0;2
14824;6;0;0;0;0;0;0;0;0;0;0
14825;1;0;0;0;0;0;0;0;0;0;0
14826;7;0;0;0;0;0;0;0;0;0;0
14827;1;0;0;0;0;0;0;0;0;0;0
14828;1;0;0;0;0;0;0;0;0;0;0
14829;0;0;0;0;1;0;0;0;0;0;1
14830;0;0;0;0;1;0;0;0;0;0;1
14831;0;1;0;0;1;0;0;0;0;0;1
14832;0;1;0;0;0;0;0;0;0;0;0
14833;1;0;0;0;1;0;0;1;0;1;1
14834;2;0;0;1;0;0;1;0;0;0;0
14835;0;0;0;0;1;0;0;0;0;0;1
14836;0;0;0;0;1;0;0;0;0;0;1
14837;0;0;0;0;1;0;0;0;0;0;1
14838;0;0;0;0;1;0;0;0;0;0;1
14839;0;0;0;0;2;0;0;0;0;0;2
14840;0;0;0;0;1;0;0;0;0;0;1
14841;4;0;0;0;0;0;0;0;0;0;0
14842;2;0;0;0;0;0;0;0;0;2;0
14843;1;0;0;0;1;0;0;0;0;0;1
14844;0;0;0;0;1;0;0;0;0;0;1
14845;0;0;0;0;1;0;0;0;0;0;1
14846;2;0;0;0;0;0;0;0;0;1;0
14847;4;0;0;0;1;0;0;1;0;0;1
14848;0;0;0;0;1;0;0;0;0;0;1
14849;0;0;0;0;1;0;0;0;0;0;1
14850;0;0;0;0;0;1;0;0;0;0;0
14851;2;0;0;0;0;0;0;0;0;0;0
14852;0;0;0;0;1;0;0;0;0;0;1
14853;1;0;0;0;0;0;0;0;0;0;0
14854;3;0;0;0;0;0;0;0;0;0;0
14855;0;0;0;0;1;0;0;0;0;0;1
14856;0;2;0;0;0;0;0;0;0;0;0
14857;1;0;0;1;0;0;0;0;0;0;0
14858;0;2;0;0;0;0;0;0;0;0;0
14859;2;0;0;0;0;0;0;0;0;1;0
14860;1;0;0;0;0;0;0;0;0;0;0
14861;0;0;0;0;1;0;0;0;0;0;1
14862;2;0;0;0;0;0;0;0;0;1;0
14863;1;0;0;0;2;0;0;0;0;0;2
14864;1;0;0;0;1;0;0;0;0;0;1
14865;1;0;0;0;1;0;0;0;0;1;1
14866;6;0;0;0;0;0;0;0;0;1;0
14867;0;0;0;0;0;0;0;0;0;0;0
14868;1;0;0;0;1;0;0;0;0;0;1
14869;1;0;0;0;0;0;0;0;0;0;0
14870;0;3;0;0;0;0;0;0;0;0;0
14871;7;0;0;1;0;0;0;2;0;0;0
14872;3;0;0;1;0;0;0;0;0;0;0
14873;0;0;0;0;2;0;0;0;0;0;2
14874;2;0;0;0;0;0;0;0;0;0;0
14875;3;0;0;0;0;0;0;0;0;0;0
14876;1;0;1;0;0;0;0;0;0;0;0
14877;0;0;0;0;1;0;0;0;0;0;1
14878;0;0;0;0;1;0;0;0;0;0;1
14879;3;0;0;0;0;0;0;0;0;0;0
14880;0;0;0;0;1;0;0;0;0;0;1
14881;0;0;0;1;0;0;0;0;0;0;0
14882;1;0;0;0;0;0;0;0;0;0;0
14883;11;0;0;0;1;0;1;0;0;0;1
14884;0;0;0;0;1;0;0;0;0;0;1
14885;0;1;0;0;0;0;0;0;0;0;0
14886;1;0;1;2;2;0;0;0;0;0;2
14887;0;0;0;0;1;0;0;0;0;0;1
14888;2;0;0;0;0;0;0;0;0;0;0
14889;0;0;0;0;1;0;0;0;0;0;1
14890;0;0;0;0;2;0;0;3;0;0;2
14891;2;0;0;0;1;0;0;0;0;0;1
14892;0;0;0;0;1;0;0;0;0;0;1
14893;1;0;0;0;0;0;0;0;0;1;0
14894;2;0;1;0;1;0;0;0;0;1;1
14895;2;0;0;0;0;0;0;0;0;0;0
14896;0;0;0;0;1;0;0;0;0;0;1
14897;1;0;0;0;2;0;0;0;0;0;2
14898;3;0;1;0;0;0;0;0;0;0;0
14899;1;0;0;0;1;0;0;0;0;1;1
14900;1;0;0;0;0;0;0;0;0;0;0
14901;0;0;0;0;0;0;1;0;0;1;0
14902;0;3;0;0;0;0;0;0;0;0;0
14903;5;0;0;1;4;0;0;0;0;2;4
14904;0;0;0;0;2;0;0;0;0;0;2
14905;0;0;0;0;1;0;0;0;0;0;1
14906;1;0;0;0;0;0;0;0;0;0;0
14907;2;0;0;0;2;0;0;0;0;0;2
14908;0;0;0;0;2;0;0;0;0;0;2
14909;0;0;0;0;2;0;0;0;0;0;2
14910;2;0;0;0;0;0;0;0;0;0;0
14911;0;0;0;0;1;0;0;0;0;0;1
14912;4;0;0;0;1;0;0;1;0;0;1
14913;0;0;0;0;1;0;0;0;0;0;1
14914;1;0;0;0;0;0;0;0;0;0;0
14915;2;0;0;0;1;0;0;0;0;0;1
14916;1;0;0;0;1;0;0;0;0;0;1
14917;2;0;0;0;0;0;0;0;0;1;0
14918;1;0;0;0;0;0;0;0;0;0;0
14919;2;0;1;0;0;0;0;0;0;0;0
14920;0;0;0;0;1;0;0;0;0;0;1
14921;0;0;0;0;1;0;0;0;0;0;1
14922;0;2;0;0;0;0;0;0;0;0;0
14923;0;0;0;0;1;0;0;0;0;0;1
14924;1;0;0;0;0;0;0;0;0;0;0
14925;0;0;0;0;1;0;0;0;0;0;1
14926;0;0;0;0;1;0;0;0;0;0;1
14927;0;0;0;0;0;0;0;0;0;0;0
14928;0;0;0;0;3;0;0;0;0;0;3
14929;1;0;0;0;0;0;0;0;0;0;0
14930;2;0;0;0;0;0;0;0;0;0;0
14931;3;0;0;0;0;0;0;0;0;1;0
14932;1;0;0;0;0;0;0;0;0;0;0
14933;1;0;0;0;0;0;0;0;0;0;0
14934;3;0;0;0;0;0;0;0;0;0;0
14935;0;1;0;0;0;0;0;0;0;0;0
14936;0;0;0;0;1;0;0;0;0;0;1
14937;0;0;0;0;1;0;0;0;0;0;1
14938;0;2;0;0;0;0;0;0;0;0;0
14939;1;0;0;0;0;0;0;0;0;0;0
14940;3;0;0;0;1;0;0;0;0;1;1
14941;0;2;0;0;0;0;0;0;0;0;0
14942;0;0;0;0;2;0;0;0;0;0;2
14943;0;0;0;0;1;0;0;0;0;0;1
14944;0;0;0;1;1;0;0;0;0;0;1
14945;2;0;0;0;0;0;0;0;0;0;0
14946;2;0;0;0;1;0;0;0;0;0;1
14947;2;0;0;0;0;0;0;0;0;0;0
14948;0;0;0;0;2;0;0;0;0;0;2
14949;1;0;0;0;0;0;0;0;0;0;0
14950;2;0;0;0;0;0;0;0;0;0;0
14951;1;0;0;0;0;0;0;0;0;1;0
14952;0;0;0;0;1;0;0;0;0;0;1
14953;5;0;0;0;0;0;0;0;0;0;0
14954;0;0;0;0;1;0;0;0;0;0;1
14955;7;0;0;0;0;0;0;0;0;0;0
14956;1;0;0;0;0;0;0;0;0;0;0
14957;2;0;0;0;1;0;0;0;0;0;1
14958;1;0;1;0;0;0;0;0;0;0;0
14959;1;0;0;0;0;0;0;0;0;1;0
14960;6;0;1;0;2;0;0;0;0;0;2
14961;0;0;0;0;1;0;0;0;0;1;1
14962;0;0;0;0;3;0;0;0;0;0;3
14963;1;0;0;0;0;0;0;1;0;0;0
14964;2;0;0;0;1;0;0;0;0;1;1
14965;1;0;0;0;0;0;2;0;0;0;0
14966;2;0;0;0;0;0;0;0;0;0;0
14967;7;0;0;0;1;0;0;0;0;0;1
14968;0;0;0;0;1;0;0;0;0;0;1
14969;2;0;0;0;0;0;0;0;0;0;0
14970;0;0;0;0;1;0;0;0;0;0;1
14971;3;0;0;0;2;0;0;0;0;0;2
14972;0;0;0;0;1;0;0;0;0;0;1
14973;0;0;0;0;1;0;0;0;0;0;1
14974;0;2;0;0;0;0;0;0;0;0;0
14975;1;0;0;0;0;0;0;0;0;0;0
14976;0;0;0;0;1;0;0;0;0;0;1
