"id_cliente";"sexo";"estado_civil";"tipo_baja";"familia_captacion"
687;"M";"S";"total";"No_vida"
688;"H";"C";"total";"No_vida"
689;"H";"S";"total";"No_vida"
690;"M";"C";"nunca";"Ahorro"
691;"M";"S";"parcial";"Ahorro"
692;"H";"C";"nunca";"No_vida"
693;"M";"S";"nunca";"No_vida"
694;"H";"C";"parcial";"Ahorro"
695;"M";"";"parcial";"Ahorro"
696;"H";"";"nunca";"Ahorro"
697;"H";"D";"parcial";"Ahorro"
698;"H";"S";"parcial";"Ahorro"
699;"M";"S";"parcial";"No_vida"
700;"H";"";"nunca";"Jubilacion_GOLF"
701;"M";"S";"nunca";"No_vida"
702;"M";"V";"nunca";"Ahorro"
703;"M";"C";"total";"No_vida"
704;"H";"";"nunca";"Vida_Riesgo"
705;"M";"";"nunca";"Riesgo_Tomador"
706;"H";"C";"parcial";"Vida_Riesgo"
707;"H";"C";"parcial";"Ahorro"
708;"H";"";"parcial";"Ahorro"
709;"H";"S";"total";"Ahorro"
710;"H";"";"total";"Autos"
711;"M";"C";"total";"Ahorro"
712;"H";"S";"total";"Vida_Riesgo"
713;"M";"C";"parcial";"Ahorro"
714;"M";"C";"parcial";"Ahorro"
715;"H";"C";"total";"Ahorro"
716;"H";"C";"parcial";"Ahorro"
717;"M";"S";"nunca";"No_vida"
718;"M";"C";"parcial";"Ahorro"
719;"M";"C";"parcial";"Ahorro"
720;"H";"D";"parcial";"Ahorro"
721;"M";"";"nunca";"No_vida"
722;"M";"C";"fallecido";"Ahorro"
723;"H";"C";"total";"Ahorro"
724;"H";"";"total";"Ahorro"
725;"H";"C";"parcial";"Ahorro"
726;"M";"C";"nunca";"Rentas"
727;"H";"C";"total";"No_vida"
728;"M";"C";"parcial";"No_vida"
729;"H";"D";"nunca";"Ahorro"
730;"H";"";"total";"Vida_Riesgo"
731;"H";"C";"nunca";"Vida_Riesgo"
732;"M";"C";"total";"Ahorro"
733;"H";"C";"parcial";"Ahorro"
734;"M";"";"nunca";"No_vida"
735;"H";"";"total";"Ahorro"
736;"H";"C";"total";"Ahorro"
737;"M";"C";"nunca";"Ahorro"
738;"H";"C";"nunca";"No_vida"
739;"M";"S";"nunca";"No_vida"
740;"M";"D";"total";"No_vida"
741;"M";"";"total";"Ahorro"
742;"H";"D";"fallecido";"Vida_Riesgo"
743;"M";"";"total";"Ahorro"
744;"H";"S";"nunca";"No_vida"
745;"H";"C";"parcial";"Ahorro"
746;"H";"C";"parcial";"Ahorro"
747;"M";"S";"nunca";"No_vida"
748;"M";"C";"parcial";"Ahorro"
749;"M";"V";"parcial";"Ahorro"
750;"M";"C";"total";"No_vida"
751;"M";"C";"parcial";"Riesgo_Tomador"
752;"H";"C";"parcial";"Ahorro"
753;"H";"S";"parcial";"Ahorro"
754;"M";"S";"nunca";"No_vida"
755;"M";"";"nunca";"Jubilacion_GOLF"
756;"H";"C";"nunca";"Ahorro"
757;"M";"C";"parcial";"Ahorro"
758;"M";"S";"total";"No_vida"
759;"M";"C";"parcial";"No_vida"
760;"H";"C";"nunca";"No_vida"
761;"M";"";"nunca";"Ahorro"
762;"M";"S";"total";"No_vida"
763;"H";"C";"nunca";"Autos"
764;"M";"";"total";"No_vida"
765;"H";"C";"fallecido";"Ahorro"
766;"M";"S";"parcial";"Ahorro"
767;"H";"S";"nunca";"No_vida"
768;"M";"C";"parcial";"No_vida"
769;"H";"C";"parcial";"No_vida"
770;"M";"C";"nunca";"No_vida"
771;"H";"D";"total";"No_vida"
772;"H";"C";"nunca";"Vida_Riesgo"
773;"H";"";"total";"Vida_Riesgo"
774;"M";"";"nunca";"Ahorro"
775;"M";"S";"parcial";"Ahorro"
776;"H";"S";"nunca";"No_vida"
777;"H";"C";"nunca";"No_vida"
778;"H";"C";"parcial";"Ahorro"
779;"M";"C";"total";"No_vida"
780;"M";"C";"total";"No_vida"
781;"M";"C";"nunca";"Vida_Riesgo"
782;"M";"S";"nunca";"Autos"
783;"H";"C";"parcial";"Ahorro"
784;"M";"C";"total";"No_vida"
785;"H";"C";"parcial";"Ahorro"
786;"H";"C";"nunca";"Ahorro"
787;"M";"C";"total";"No_vida"
788;"H";"C";"nunca";"Ahorro"
789;"H";"S";"parcial";"Vida_Riesgo"
790;"H";"";"fallecido";"Ahorro"
791;"H";"C";"nunca";"No_vida"
792;"M";"C";"parcial";"Ahorro"
793;"M";"C";"total";"No_vida"
794;"H";"S";"parcial";"No_vida"
795;"H";"D";"parcial";"Ahorro"
796;"H";"C";"parcial";"Ahorro"
797;"H";"C";"nunca";"Vida_Riesgo"
798;"M";"D";"parcial";"Ahorro"
799;"H";"";"parcial";"Ahorro"
800;"H";"S";"parcial";"Ahorro"
801;"H";"C";"total";"Autos"
802;"M";"S";"nunca";"No_vida"
803;"H";"C";"parcial";"Ahorro"
804;"M";"S";"nunca";"No_vida"
805;"M";"";"total";"No_vida"
806;"H";"S";"nunca";"Vida_Riesgo"
807;"M";"D";"nunca";"Ahorro"
808;"H";"C";"parcial";"Vida_Riesgo"
809;"H";"";"total";"No_vida"
810;"H";"C";"total";"Ahorro"
811;"M";"C";"nunca";"Vida_Riesgo"
812;"H";"D";"parcial";"Ahorro"
813;"H";"C";"nunca";"Ahorro"
814;"H";"";"parcial";"No_vida"
815;"M";"S";"nunca";"No_vida"
816;"M";"C";"parcial";"No_vida"
817;"H";"C";"fallecido";"Ahorro"
818;"H";"";"total";"Ahorro"
819;"H";"C";"total";"Vida_Riesgo"
820;"H";"C";"total";"No_vida"
821;"M";"S";"total";"No_vida"
822;"H";"C";"parcial";"Ahorro"
823;"H";"C";"total";"Autos"
824;"H";"";"total";"Ahorro"
825;"M";"C";"total";"No_vida"
826;"M";"C";"total";"No_vida"
827;"H";"C";"total";"No_vida"
828;"H";"C";"parcial";"Ahorro"
829;"M";"C";"total";"No_vida"
830;"M";"S";"nunca";"RC"
831;"H";"C";"parcial";"Ahorro"
832;"M";"";"nunca";"No_vida"
833;"H";"V";"nunca";"Ahorro"
834;"M";"";"nunca";"No_vida"
835;"H";"S";"total";"No_vida"
836;"H";"";"parcial";"Autos"
837;"H";"";"total";"Ahorro"
838;"H";"C";"total";"Autos"
839;"H";"D";"parcial";"Ahorro"
840;"H";"C";"total";"Ahorro"
841;"M";"S";"parcial";"Ahorro"
842;"H";"";"total";"Ahorro"
843;"H";"C";"nunca";"Ahorro"
844;"H";"";"parcial";"Ahorro"
845;"M";"C";"nunca";"No_vida"
846;"M";"";"total";"Autos"
847;"M";"S";"nunca";"No_vida"
848;"H";"C";"total";"Autos"
849;"M";"";"total";"Ahorro"
850;"M";"S";"parcial";"No_vida"
851;"H";"";"parcial";"Ahorro"
852;"H";"S";"total";"No_vida"
853;"M";"C";"total";"Jubilacion"
854;"H";"";"nunca";"Ahorro"
855;"H";"";"nunca";"No_vida"
856;"H";"C";"parcial";"Ahorro"
857;"H";"C";"parcial";"Ahorro"
858;"H";"C";"total";"No_vida"
859;"H";"C";"parcial";"No_vida"
860;"M";"C";"total";"Vida_Riesgo"
861;"H";"C";"parcial";"Ahorro"
862;"M";"";"parcial";"Ahorro"
863;"H";"S";"total";"No_vida"
864;"H";"S";"nunca";"No_vida"
865;"H";"C";"parcial";"Vida_Riesgo"
866;"M";"S";"total";"No_vida"
867;"M";"S";"nunca";"No_vida"
868;"H";"C";"parcial";"Ahorro"
869;"H";"C";"parcial";"No_vida"
870;"M";"C";"nunca";"Ahorro"
871;"H";"S";"nunca";"No_vida"
872;"M";"C";"total";"No_vida"
873;"H";"S";"nunca";"No_vida"
874;"H";"";"nunca";"Ahorro"
875;"H";"C";"total";"Vida_Riesgo"
876;"M";"S";"nunca";"No_vida"
877;"M";"C";"total";"Ahorro"
878;"H";"";"total";"Autos"
879;"H";"V";"parcial";"Ahorro"
880;"H";"C";"parcial";"No_vida"
881;"H";"C";"parcial";"Ahorro"
882;"M";"C";"total";"No_vida"
883;"M";"D";"parcial";"Ahorro"
884;"H";"";"nunca";"Ahorro"
885;"M";"C";"parcial";"Ahorro"
886;"M";"S";"nunca";"No_vida"
887;"M";"S";"total";"No_vida"
888;"M";"C";"total";"No_vida"
889;"M";"C";"parcial";"Riesgo_Tomador"
890;"H";"C";"parcial";"Ahorro"
891;"H";"";"nunca";"Ahorro"
892;"M";"C";"nunca";"No_vida"
893;"H";"";"total";"Ahorro"
894;"H";"";"nunca";"Ahorro"
895;"H";"S";"nunca";"Ahorro"
896;"M";"C";"parcial";"Ahorro"
897;"H";"S";"nunca";"No_vida"
898;"H";"S";"parcial";"No_vida"
899;"M";"S";"total";"No_vida"
900;"H";"S";"nunca";"No_vida"
901;"H";"C";"total";"Ahorro"
902;"M";"C";"nunca";"Ahorro"
903;"M";"C";"nunca";"Ahorro"
904;"M";"C";"total";"Vida_Riesgo"
905;"H";"";"total";"Ahorro"
906;"M";"S";"nunca";"RC"
907;"H";"S";"parcial";"Ahorro"
908;"M";"";"parcial";"Ahorro"
909;"M";"C";"nunca";"Ahorro"
910;"H";"C";"parcial";"Autos"
911;"M";"";"total";"Autos"
912;"M";"D";"parcial";"Ahorro"
913;"H";"";"nunca";"Ahorro"
914;"H";"S";"total";"Ahorro"
915;"M";"C";"parcial";"Ahorro"
916;"M";"C";"total";"Ahorro"
917;"M";"C";"total";"No_vida"
918;"H";"";"fallecido";"Ahorro"
919;"H";"C";"total";"No_vida"
920;"M";"C";"nunca";"No_vida"
921;"H";"C";"parcial";"Ahorro"
922;"H";"";"nunca";"No_vida"
923;"M";"S";"total";"No_vida"
924;"H";"C";"parcial";"Ahorro"
925;"H";"C";"parcial";"Ahorro"
926;"M";"";"parcial";"Ahorro"
927;"H";"S";"nunca";"No_vida"
928;"M";"S";"parcial";"No_vida"
929;"M";"S";"nunca";"Ahorro"
930;"M";"C";"parcial";"Ahorro"
931;"M";"C";"nunca";"Ahorro"
932;"M";"C";"nunca";"No_vida"
933;"M";"";"nunca";"No_vida"
934;"M";"S";"nunca";"No_vida"
935;"H";"C";"parcial";"Ahorro"
936;"M";"C";"nunca";"Ahorro"
937;"H";"C";"nunca";"Ahorro"
938;"H";"S";"total";"No_vida"
939;"H";"C";"parcial";"Ahorro"
940;"H";"";"fallecido";"Ahorro"
941;"M";"C";"total";"No_vida"
942;"M";"";"nunca";"Ahorro"
943;"M";"C";"nunca";"Ahorro"
944;"M";"S";"nunca";"No_vida"
945;"H";"S";"total";"No_vida"
946;"M";"D";"parcial";"No_vida"
947;"M";"C";"parcial";"Vida_Riesgo"
948;"M";"S";"nunca";"No_vida"
949;"H";"";"total";"Ahorro"
950;"H";"";"total";"Autos"
951;"H";"C";"total";"Vida_Riesgo"
952;"M";"S";"nunca";"Ahorro"
953;"M";"C";"parcial";"No_vida"
954;"M";"V";"parcial";"Ahorro"
955;"M";"C";"parcial";"Vida_Riesgo"
956;"H";"S";"nunca";"No_vida"
957;"H";"S";"parcial";"Vida_Riesgo"
958;"H";"S";"nunca";"Vida_Riesgo"
959;"H";"C";"nunca";"Ahorro"
960;"H";"C";"parcial";"Ahorro"
961;"M";"";"nunca";"Ahorro"
962;"H";"C";"parcial";"Ahorro"
963;"M";"C";"nunca";"No_vida"
964;"H";"C";"nunca";"No_vida"
965;"H";"C";"nunca";"Ahorro"
966;"M";"";"parcial";"No_vida"
967;"H";"C";"parcial";"Ahorro"
968;"H";"";"nunca";"No_vida"
969;"H";"C";"nunca";"Ahorro"
970;"H";"V";"total";"Ahorro"
971;"H";"S";"total";"No_vida"
972;"H";"C";"parcial";"Vida_Riesgo"
973;"M";"";"nunca";"Vida_Riesgo_PM"
974;"H";"";"total";"No_vida"
975;"M";"C";"parcial";"Ahorro"
976;"H";"S";"nunca";"Vida_Riesgo_PM"
977;"M";"C";"total";"No_vida"
978;"H";"C";"parcial";"No_vida"
979;"H";"C";"total";"Ahorro"
980;"H";"";"nunca";"Ahorro"
981;"H";"D";"total";"Ahorro"
982;"M";"S";"nunca";"No_vida"
983;"H";"";"parcial";"Ahorro"
984;"H";"S";"nunca";"Ahorro"
985;"H";"C";"parcial";"Ahorro"
986;"H";"C";"parcial";"Ahorro"
987;"H";"C";"total";"Autos"
988;"M";"";"nunca";"Ahorro"
989;"H";"";"parcial";"No_vida"
990;"H";"C";"parcial";"No_vida"
991;"H";"C";"parcial";"Ahorro"
992;"H";"C";"nunca";"Ahorro"
993;"H";"S";"total";"Autos"
994;"M";"C";"nunca";"No_vida"
995;"H";"";"nunca";"Ahorro"
996;"M";"C";"total";"Ahorro"
997;"M";"D";"nunca";"Vida_Riesgo"
998;"M";"";"nunca";"Ahorro"
999;"M";"C";"parcial";"No_vida"
1000;"M";"C";"nunca";"Ahorro"
1001;"M";"";"total";"Autos"
1002;"H";"C";"total";"Ahorro"
1003;"H";"C";"total";"No_vida"
1004;"M";"C";"nunca";"No_vida"
1005;"M";"S";"nunca";"No_vida"
1006;"H";"C";"nunca";"No_vida"
1007;"H";"C";"total";"Ahorro"
1008;"M";"C";"total";"No_vida"
1009;"M";"S";"parcial";"No_vida"
1010;"M";"";"nunca";"Ahorro"
1011;"H";"S";"total";"Autos"
1012;"H";"D";"total";"Autos"
1013;"M";"S";"nunca";"No_vida"
1014;"H";"";"parcial";"Ahorro"
1015;"M";"C";"nunca";"No_vida"
1016;"H";"";"parcial";"Ahorro"
1017;"H";"C";"total";"Ahorro"
1018;"M";"C";"parcial";"Jubilacion"
1019;"H";"";"total";"Vida_Riesgo"
1020;"M";"C";"total";"Autos"
1021;"M";"V";"parcial";"Ahorro"
1022;"H";"C";"parcial";"Vida_Riesgo"
1023;"M";"C";"total";"No_vida"
1024;"H";"C";"total";"No_vida"
1025;"H";"";"total";"No_vida"
1026;"H";"C";"parcial";"Vida_Riesgo"
1027;"H";"C";"parcial";"Ahorro"
1028;"H";"C";"parcial";"Ahorro"
1029;"M";"";"nunca";"Ahorro"
1030;"M";"";"parcial";"No_vida"
1031;"M";"C";"total";"Vida_Riesgo"
1032;"M";"";"total";"Autos"
1033;"H";"";"parcial";"Ahorro"
1034;"H";"";"fallecido";"Ahorro"
1035;"M";"S";"total";"Ahorro"
1036;"H";"S";"nunca";"No_vida"
1037;"H";"C";"total";"Ahorro"
1038;"H";"S";"total";"No_vida"
1039;"M";"S";"total";"Vida_Riesgo"
1040;"H";"S";"parcial";"Ahorro"
1041;"M";"C";"total";"Vida_Riesgo"
1042;"H";"S";"total";"Jubilacion"
1043;"H";"C";"parcial";"No_vida"
1044;"M";"S";"total";"No_vida"
1045;"H";"C";"nunca";"No_vida"
1046;"M";"S";"nunca";"No_vida"
1047;"H";"C";"parcial";"Vida_Riesgo"
1048;"M";"C";"total";"No_vida"
1049;"H";"C";"total";"Autos"
1050;"H";"C";"total";"Riesgo_Tomador"
1051;"H";"S";"parcial";"No_vida"
1052;"H";"C";"parcial";"Ahorro"
1053;"M";"C";"total";"Ahorro"
1054;"H";"";"total";"No_vida"
1055;"H";"C";"total";"Ahorro"
1056;"H";"C";"nunca";"Vida_Riesgo"
1057;"M";"";"total";"Ahorro"
1058;"M";"C";"nunca";"No_vida"
1059;"M";"";"parcial";"Ahorro"
1060;"H";"D";"nunca";"Ahorro"
1061;"H";"S";"total";"Autos"
1062;"M";"S";"nunca";"No_vida"
1063;"M";"";"total";"No_vida"
1064;"H";"";"total";"Autos"
1065;"M";"C";"nunca";"Ahorro"
1066;"H";"C";"parcial";"Ahorro"
1067;"M";"S";"parcial";"Ahorro"
1068;"M";"S";"total";"No_vida"
1069;"H";"C";"parcial";"Ahorro"
1070;"H";"S";"nunca";"No_vida"
1071;"H";"";"parcial";"Ahorro"
1072;"M";"S";"total";"No_vida"
1073;"M";"C";"parcial";"Ahorro"
1074;"H";"C";"parcial";"Ahorro"
1075;"H";"";"total";"Ahorro"
1076;"H";"";"parcial";"Ahorro"
1077;"M";"";"total";"Ahorro"
1078;"H";"";"nunca";"Ahorro"
1079;"H";"C";"parcial";"Ahorro"
1080;"H";"";"parcial";"Vida_Riesgo"
1081;"M";"C";"parcial";"Ahorro"
1082;"M";"S";"total";"No_vida"
1083;"M";"";"total";"Ahorro"
1084;"H";"C";"nunca";"No_vida"
1085;"M";"S";"total";"No_vida"
1086;"M";"";"nunca";"Ahorro"
1087;"M";"C";"nunca";"Ahorro"
1088;"M";"C";"total";"No_vida"
1089;"M";"";"total";"Vida_Riesgo"
1090;"M";"";"total";"No_vida"
1091;"H";"C";"total";"Ahorro"
1092;"H";"";"nunca";"Ahorro"
1093;"H";"";"nunca";"Jubilacion_GOLF"
1094;"H";"";"total";"Ahorro"
1095;"M";"";"nunca";"Ahorro"
1096;"H";"";"parcial";"Ahorro"
1097;"M";"";"nunca";"No_vida"
1098;"H";"";"total";"Ahorro"
1099;"M";"S";"nunca";"No_vida"
1100;"M";"S";"parcial";"Ahorro"
1101;"M";"C";"total";"No_vida"
1102;"M";"C";"parcial";"Ahorro"
1103;"H";"C";"parcial";"Ahorro"
1104;"H";"C";"nunca";"No_vida"
1105;"H";"";"fallecido";"Ahorro"
1106;"M";"D";"fallecido";"Ahorro"
1107;"H";"";"parcial";"Ahorro"
1108;"H";"C";"parcial";"Ahorro"
1109;"M";"";"parcial";"No_vida"
1110;"M";"";"nunca";"Ahorro"
1111;"M";"C";"total";"No_vida"
1112;"H";"";"parcial";"Ahorro"
1113;"H";"C";"total";"Ahorro"
1114;"H";"C";"parcial";"Ahorro"
1115;"M";"S";"nunca";"Vida_Riesgo"
1116;"H";"D";"total";"Vida_Riesgo"
1117;"M";"D";"parcial";"No_vida"
1118;"M";"C";"parcial";"No_vida"
1119;"H";"C";"total";"Ahorro"
1120;"H";"S";"parcial";"Ahorro"
1121;"H";"";"nunca";"Ahorro"
1122;"H";"";"parcial";"Autos"
1123;"H";"C";"parcial";"Ahorro"
1124;"H";"C";"parcial";"Ahorro"
1125;"M";"C";"parcial";"No_vida"
1126;"H";"C";"total";"Ahorro"
1127;"H";"V";"fallecido";"No_vida"
1128;"M";"S";"nunca";"No_vida"
1129;"H";"D";"total";"Jubilacion"
1130;"H";"C";"total";"Autos"
1131;"H";"C";"parcial";"No_vida"
1132;"M";"C";"nunca";"Ahorro"
1133;"M";"C";"total";"No_vida"
1134;"H";"";"total";"No_vida"
1135;"H";"S";"parcial";"No_vida"
1136;"M";"S";"nunca";"Jubilacion_GOLF"
1137;"M";"C";"nunca";"No_vida"
1138;"H";"";"total";"Ahorro"
1139;"H";"C";"nunca";"No_vida"
1140;"M";"C";"parcial";"Ahorro"
1141;"H";"C";"parcial";"Ahorro"
1142;"H";"C";"parcial";"No_vida"
1143;"M";"S";"total";"No_vida"
1144;"M";"";"total";"Ahorro"
1145;"M";"";"fallecido";"Vida_Riesgo"
1146;"H";"C";"total";"No_vida"
1147;"M";"C";"total";"No_vida"
1148;"M";"";"nunca";"Ahorro"
1149;"M";"C";"parcial";"Ahorro"
1150;"H";"C";"total";"Ahorro"
1151;"H";"";"nunca";"Jubilacion_GOLF"
1152;"M";"";"total";"No_vida"
1153;"M";"S";"nunca";"Ahorro"
1154;"M";"";"parcial";"Ahorro"
1155;"M";"";"total";"Ahorro"
1156;"M";"S";"nunca";"RC"
1157;"H";"C";"parcial";"No_vida"
1158;"M";"V";"parcial";"Ahorro"
1159;"M";"D";"nunca";"Vida_Riesgo"
1160;"H";"";"parcial";"Ahorro"
1161;"H";"";"parcial";"Ahorro"
1162;"H";"D";"nunca";"Ahorro"
1163;"M";"S";"parcial";"No_vida"
1164;"M";"";"parcial";"No_vida"
1165;"M";"";"nunca";"Ahorro"
1166;"H";"";"nunca";"Ahorro"
1167;"H";"C";"total";"No_vida"
1168;"M";"S";"parcial";"No_vida"
1169;"H";"S";"nunca";"No_vida"
1170;"M";"C";"parcial";"Ahorro"
1171;"M";"";"total";"Ahorro"
1172;"H";"V";"total";"Ahorro"
1173;"H";"S";"nunca";"No_vida"
1174;"M";"C";"nunca";"Ahorro"
1175;"H";"S";"nunca";"No_vida"
1176;"M";"C";"parcial";"Ahorro"
1177;"H";"";"total";"Ahorro"
1178;"M";"C";"nunca";"Rentas"
1179;"M";"";"nunca";"Ahorro"
1180;"M";"C";"total";"Autos"
1181;"H";"S";"nunca";"No_vida"
1182;"M";"C";"nunca";"Ahorro"
1183;"H";"";"parcial";"Ahorro"
1184;"M";"";"fallecido";"Ahorro"
1185;"H";"C";"parcial";"Ahorro"
1186;"M";"S";"parcial";"No_vida"
1187;"H";"C";"parcial";"Ahorro"
1188;"M";"S";"nunca";"Vida_Riesgo"
1189;"H";"C";"nunca";"No_vida"
1190;"H";"C";"nunca";"Ahorro"
1191;"M";"C";"nunca";"Vida_Riesgo"
1192;"M";"C";"total";"No_vida"
1193;"H";"C";"nunca";"Vida_Riesgo"
1194;"M";"C";"parcial";"Vida_Riesgo"
1195;"H";"";"total";"Ahorro"
1196;"H";"S";"total";"No_vida"
1197;"H";"";"parcial";"Ahorro"
1198;"M";"C";"parcial";"Ahorro"
1199;"H";"";"fallecido";"Ahorro"
1200;"M";"S";"nunca";"Ahorro"
1201;"H";"S";"nunca";"Jubilacion"
1202;"M";"S";"nunca";"No_vida"
1203;"M";"S";"nunca";"Ahorro"
1204;"M";"D";"total";"No_vida"
1205;"M";"C";"total";"Ahorro"
1206;"M";"";"parcial";"Ahorro"
1207;"M";"";"total";"No_vida"
1208;"M";"S";"total";"No_vida"
1209;"M";"";"total";"Ahorro"
1210;"H";"C";"parcial";"Ahorro"
1211;"M";"C";"parcial";"No_vida"
1212;"H";"D";"parcial";"No_vida"
1213;"M";"C";"nunca";"No_vida"
1214;"M";"S";"parcial";"No_vida"
1215;"H";"S";"total";"No_vida"
1216;"M";"S";"parcial";"Ahorro"
1217;"H";"";"parcial";"Ahorro"
1218;"M";"C";"parcial";"Vida_Riesgo"
1219;"M";"S";"total";"No_vida"
1220;"H";"";"nunca";"Ahorro"
1221;"M";"C";"total";"No_vida"
1222;"M";"C";"nunca";"Ahorro"
1223;"M";"C";"parcial";"Ahorro"
1224;"H";"";"total";"Ahorro"
1225;"M";"";"total";"Ahorro"
1226;"H";"C";"parcial";"Vida_Riesgo"
1227;"H";"C";"parcial";"Autos"
1228;"H";"C";"nunca";"Ahorro"
1229;"M";"";"total";"Ahorro"
1230;"H";"C";"parcial";"Ahorro"
1231;"M";"C";"nunca";"Ahorro"
1232;"H";"S";"total";"Autos"
1233;"H";"S";"total";"No_vida"
1234;"M";"C";"total";"No_vida"
1235;"M";"S";"parcial";"Ahorro"
1236;"M";"C";"total";"Ahorro"
1237;"H";"C";"parcial";"Ahorro"
1238;"H";"S";"parcial";"No_vida"
1239;"M";"V";"total";"No_vida"
1240;"H";"C";"parcial";"Ahorro"
1241;"H";"C";"total";"No_vida"
1242;"M";"C";"nunca";"Ahorro"
1243;"M";"C";"nunca";"No_vida"
1244;"H";"S";"total";"No_vida"
1245;"H";"C";"fallecido";"Ahorro"
1246;"H";"C";"parcial";"Ahorro"
1247;"M";"S";"nunca";"Ahorro"
1248;"H";"C";"parcial";"Ahorro"
1249;"M";"S";"nunca";"Ahorro"
1250;"M";"S";"nunca";"Ahorro"
1251;"H";"";"total";"No_vida"
1252;"H";"C";"parcial";"Vida_Riesgo"
1253;"H";"C";"nunca";"No_vida"
1254;"H";"";"total";"Autos"
1255;"H";"C";"total";"Autos"
1256;"H";"C";"total";"Vida_Riesgo_PM"
1257;"H";"S";"nunca";"No_vida"
1258;"H";"S";"parcial";"No_vida"
1259;"M";"C";"nunca";"No_vida"
1260;"H";"C";"nunca";"Riesgo_Tomador"
1261;"H";"";"parcial";"Ahorro"
1262;"H";"C";"parcial";"Ahorro"
1263;"M";"S";"parcial";"No_vida"
1264;"H";"S";"total";"No_vida"
1265;"H";"";"nunca";"Autos"
1266;"H";"";"total";"Ahorro"
1267;"M";"C";"parcial";"Ahorro"
1268;"H";"S";"nunca";"No_vida"
1269;"H";"D";"total";"Ahorro"
1270;"H";"C";"parcial";"Ahorro"
1271;"H";"";"nunca";"No_vida"
1272;"M";"S";"parcial";"No_vida"
1273;"M";"";"total";"Vida_Riesgo"
1274;"H";"C";"parcial";"Ahorro"
1275;"M";"S";"total";"No_vida"
1276;"M";"C";"total";"Vida_Riesgo"
1277;"H";"C";"total";"No_vida"
1278;"M";"S";"nunca";"No_vida"
1279;"H";"";"nunca";"Jubilacion_GOLF"
1280;"H";"";"total";"Ahorro"
1281;"M";"S";"nunca";"Vida_Riesgo_PM"
1282;"H";"S";"parcial";"Ahorro"
1283;"M";"";"nunca";"No_vida"
1284;"H";"C";"parcial";"Ahorro"
1285;"H";"";"parcial";"Ahorro"
1286;"H";"S";"total";"No_vida"
1287;"M";"C";"total";"Ahorro"
1288;"H";"C";"parcial";"Jubilacion"
1289;"H";"C";"parcial";"Ahorro"
1290;"H";"";"nunca";"Ahorro"
1291;"H";"S";"nunca";"No_vida"
1292;"M";"D";"total";"No_vida"
1293;"H";"C";"total";"No_vida"
1294;"H";"";"total";"Ahorro"
1295;"H";"C";"parcial";"Ahorro"
1296;"M";"V";"total";"Vida_Riesgo"
1297;"M";"C";"nunca";"No_vida"
1298;"M";"C";"parcial";"No_vida"
1299;"M";"D";"total";"Vida_Riesgo"
1300;"M";"C";"parcial";"No_vida"
1301;"M";"C";"total";"No_vida"
1302;"M";"S";"nunca";"Ahorro"
1303;"H";"C";"parcial";"Ahorro"
1304;"H";"C";"parcial";"Ahorro"
1305;"M";"C";"parcial";"Ahorro"
1306;"H";"C";"nunca";"Jubilacion"
1307;"M";"S";"nunca";"Vida_Riesgo"
1308;"M";"";"total";"Ahorro"
1309;"M";"S";"parcial";"No_vida"
1310;"M";"";"nunca";"Ahorro"
1311;"H";"C";"total";"Riesgo_Tomador"
1312;"M";"C";"parcial";"Ahorro"
1313;"M";"C";"total";"Ahorro"
1314;"M";"C";"total";"No_vida"
1315;"H";"";"nunca";"No_vida"
1316;"M";"S";"parcial";"No_vida"
1317;"H";"";"parcial";"Ahorro"
1318;"H";"S";"nunca";"No_vida"
1319;"H";"";"total";"Ahorro"
1320;"M";"C";"parcial";"Ahorro"
1321;"H";"S";"parcial";"No_vida"
1322;"H";"";"nunca";"No_vida"
1323;"M";"S";"total";"Autos"
1324;"H";"C";"parcial";"Ahorro"
1325;"H";"C";"parcial";"Ahorro"
1326;"M";"";"total";"No_vida"
1327;"M";"";"nunca";"Ahorro"
1328;"H";"C";"total";"Ahorro"
1329;"H";"";"total";"Autos"
1330;"H";"";"total";"Autos"
1331;"M";"S";"total";"No_vida"
1332;"M";"C";"parcial";"No_vida"
1333;"M";"C";"nunca";"Ahorro"
1334;"M";"V";"parcial";"Ahorro"
1335;"H";"C";"nunca";"No_vida"
1336;"M";"S";"nunca";"No_vida"
1337;"M";"S";"total";"No_vida"
1338;"M";"C";"total";"No_vida"
1339;"M";"";"parcial";"Ahorro"
1340;"M";"S";"total";"No_vida"
1341;"M";"";"fallecido";"Ahorro"
1342;"H";"";"nunca";"Ahorro"
1343;"M";"S";"total";"No_vida"
1344;"M";"C";"nunca";"Jubilacion"
1345;"M";"C";"nunca";"Jubilacion"
1346;"M";"S";"nunca";"No_vida"
1347;"H";"C";"parcial";"No_vida"
1348;"M";"C";"parcial";"Jubilacion"
1349;"H";"C";"parcial";"Ahorro"
1350;"M";"S";"nunca";"Ahorro"
1351;"H";"";"total";"Autos"
1352;"M";"C";"parcial";"Rentas"
1353;"H";"C";"parcial";"Ahorro"
1354;"M";"S";"parcial";"Ahorro"
1355;"M";"C";"nunca";"No_vida"
1356;"M";"C";"total";"Riesgo_Tomador"
1357;"H";"";"total";"Autos"
1358;"H";"C";"parcial";"Ahorro"
1359;"H";"C";"nunca";"Vida_Riesgo"
1360;"M";"C";"parcial";"Ahorro"
1361;"H";"C";"parcial";"Ahorro"
